datetime,open,high,low,close,volume
2026-04-28 16:41:00,269.82,269.82,269.63,269.64,46410
2026-04-28 16:42:00,269.62,269.65,269.475,269.475,30499
2026-04-28 16:43:00,269.465,269.55,269.4402,269.5,21262
2026-04-28 16:44:00,269.52,269.67,269.52,269.655,38140
2026-04-28 16:45:00,269.665,269.68,269.53,269.65,41095
2026-04-28 16:46:00,269.665,269.8399,269.665,269.825,49256
2026-04-28 16:47:00,269.82,269.86,269.75,269.75,24942
2026-04-28 16:48:00,269.74,269.74,269.62,269.68,29618
2026-04-28 16:49:00,269.67,269.835,269.58,269.815,40437
2026-04-28 16:50:00,269.82,269.965,269.795,269.84,46558
2026-04-28 16:51:00,269.85,269.95,269.83,269.94,28564
2026-04-28 16:52:00,269.97,270.09,269.97,270.09,33172
2026-04-28 16:53:00,270.08,270.11,269.995,269.995,29888
2026-04-28 16:54:00,270.01,270.02,269.919,269.919,20290
2026-04-28 16:55:00,269.945,269.9675,269.88,269.96,21422
2026-04-28 16:56:00,269.94,270.03,269.93,269.98,21620
2026-04-28 16:57:00,269.99,270.08,269.9604,269.9604,32554
2026-04-28 16:58:00,269.97,269.97,269.885,269.91,35809
2026-04-28 16:59:00,269.92,269.94,269.86,269.94,27322
2026-04-28 17:00:00,269.935,270.11,269.92,270.09,79545
2026-04-28 17:01:00,270.085,270.13,270.06,270.11,47266
2026-04-28 17:02:00,270.105,270.13,270.01,270.01,26580
2026-04-28 17:03:00,270.0,270.1,269.99,270.02,24092
2026-04-28 17:04:00,270.01,270.0396,269.975,269.975,19418
2026-04-28 17:05:00,269.9501,270.0099,269.925,269.93,27943
2026-04-28 17:06:00,269.92,269.975,269.84,269.93,57997
2026-04-28 17:07:00,269.93,269.95,269.845,269.85,24660
2026-04-28 17:08:00,269.86,269.89,269.81,269.815,21674
2026-04-28 17:09:00,269.84,269.86,269.72,269.86,39450
2026-04-28 17:10:00,269.835,269.88,269.81,269.81,30808
2026-04-28 17:11:00,269.82,269.83,269.74,269.76,28644
2026-04-28 17:12:00,269.76,269.76,269.64,269.655,34170
2026-04-28 17:13:00,269.6697,269.705,269.64,269.65,21764
2026-04-28 17:14:00,269.6501,269.7,269.64,269.7,20297
2026-04-28 17:15:00,269.7118,269.7499,269.66,269.695,25043
2026-04-28 17:16:00,269.705,269.74,269.595,269.595,22873
2026-04-28 17:17:00,269.6,269.62,269.51,269.58,26100
2026-04-28 17:18:00,269.58,269.7299,269.52,269.71,27554
2026-04-28 17:19:00,269.7001,269.705,269.575,269.595,26364
2026-04-28 17:20:00,269.62,269.695,269.6001,269.67,30533
2026-04-28 17:21:00,269.665,269.76,269.66,269.74,28704
2026-04-28 17:22:00,269.74,269.815,269.7101,269.735,22702
2026-04-28 17:23:00,269.7399,269.74,269.6493,269.6769,14868
2026-04-28 17:24:00,269.677,269.705,269.62,269.69,24503
2026-04-28 17:25:00,269.68,269.76,269.6551,269.74,18189
2026-04-28 17:26:00,269.74,269.76,269.68,269.755,20828
2026-04-28 17:27:00,269.75,269.9,269.73,269.9,34158
2026-04-28 17:28:00,269.91,269.95,269.88,269.92,27640
2026-04-28 17:29:00,269.9299,269.94,269.78,269.87,31221
2026-04-28 17:30:00,269.87,269.9099,269.8402,269.8407,20934
2026-04-28 17:31:00,269.85,269.8599,269.79,269.82,25754
2026-04-28 17:32:00,269.82,269.9299,269.82,269.83,28450
2026-04-28 17:33:00,269.84,269.92,269.83,269.915,15587
2026-04-28 17:34:00,269.9,269.982,269.9,269.955,27405
2026-04-28 17:35:00,269.96,269.99,269.91,269.91,27269
2026-04-28 17:36:00,269.9,269.93,269.8701,269.9,14931
2026-04-28 17:37:00,269.8999,269.9699,269.8902,269.92,24254
2026-04-28 17:38:00,269.925,270.09,269.9,270.07,43355
2026-04-28 17:39:00,270.06,270.0643,269.98,270.001,23714
2026-04-28 17:40:00,270.0,270.11,269.9791,270.08,25912
2026-04-28 17:41:00,270.08,270.1,270.04,270.085,19964
2026-04-28 17:42:00,270.0701,270.12,269.9932,270.01,24922
2026-04-28 17:43:00,269.99,270.03,269.9701,270.025,16429
2026-04-28 17:44:00,270.02,270.09,270.01,270.07,22425
2026-04-28 17:45:00,270.07,270.18,270.0502,270.165,37476
2026-04-28 17:46:00,270.16,270.25,270.14,270.16,42118
2026-04-28 17:47:00,270.16,270.415,270.16,270.39,36449
2026-04-28 17:48:00,270.38,270.4199,270.335,270.345,20089
2026-04-28 17:49:00,270.36,270.45,270.28,270.32,55419
2026-04-28 17:50:00,270.315,270.35,270.24,270.25,32912
2026-04-28 17:51:00,270.245,270.36,270.245,270.31,37362
2026-04-28 17:52:00,270.29,270.48,270.27,270.415,48266
2026-04-28 17:53:00,270.4177,270.55,270.41,270.54,37136
