datetime,open,high,low,close,volume
2026-04-28 15:10:00,425.9,426.38,425.78,426.31,73972
2026-04-28 15:11:00,426.325,426.38,425.76,425.76,44536
2026-04-28 15:12:00,425.76,426.07,425.41,426.04,76159
2026-04-28 15:13:00,426.04,426.22,425.97,426.05,33506
2026-04-28 15:14:00,426.03,426.76,425.92,426.6125,79276
2026-04-28 15:15:00,426.65,426.7,426.155,426.155,70191
2026-04-28 15:16:00,426.15,426.4,425.94,426.37,40890
2026-04-28 15:17:00,426.4,426.4126,425.9,426.0,34039
2026-04-28 15:18:00,426.04,426.29,426.0141,426.25,25097
2026-04-28 15:19:00,426.28,426.48,426.0601,426.45,33677
2026-04-28 15:20:00,426.45,426.54,426.085,426.11,31235
2026-04-28 15:21:00,426.12,426.12,425.79,425.8507,41647
2026-04-28 15:22:00,425.82,426.04,425.775,425.801,26291
2026-04-28 15:23:00,425.85,425.85,425.46,425.46,42951
2026-04-28 15:24:00,425.475,426.09,425.35,426.03,37052
2026-04-28 15:25:00,426.055,426.08,425.7501,425.79,31871
2026-04-28 15:26:00,425.75,425.896,425.61,425.83,23514
2026-04-28 15:27:00,425.77,425.85,425.535,425.535,23609
2026-04-28 15:28:00,425.535,425.92,425.535,425.825,47905
2026-04-28 15:29:00,425.825,425.935,425.71,425.8002,29915
2026-04-28 15:30:00,425.75,425.87,425.5501,425.755,39773
2026-04-28 15:31:00,425.7745,426.1279,425.63,425.925,49692
2026-04-28 15:32:00,425.925,426.07,425.7512,426.02,43817
2026-04-28 15:33:00,426.1,426.385,426.05,426.37,99441
2026-04-28 15:34:00,426.4,426.51,426.045,426.16,68232
2026-04-28 15:35:00,426.085,426.36,425.97,426.195,71405
2026-04-28 15:36:00,426.14,426.195,425.8,425.8501,47774
2026-04-28 15:37:00,425.96,426.45,425.96,426.355,58594
2026-04-28 15:38:00,426.4,426.645,426.0901,426.18,60238
2026-04-28 15:39:00,426.22,426.4825,426.103,426.465,22841
2026-04-28 15:40:00,426.465,426.53,426.22,426.22,38112
2026-04-28 15:41:00,426.27,426.44,426.18,426.21,25079
2026-04-28 15:42:00,426.2494,426.29,426.0413,426.2,31756
2026-04-28 15:43:00,426.24,426.42,426.137,426.3,24220
2026-04-28 15:44:00,426.3,426.41,426.12,426.275,36358
2026-04-28 15:45:00,426.3,426.54,426.07,426.47,484670
2026-04-28 15:46:00,426.455,426.65,426.2801,426.65,24436
2026-04-28 15:47:00,426.65,426.79,426.5401,426.71,38635
2026-04-28 15:48:00,426.66,426.82,426.5,426.51,51202
2026-04-28 15:49:00,426.55,426.88,426.53,426.78,87987
2026-04-28 15:50:00,426.7825,427.01,426.75,426.9,103987
2026-04-28 15:51:00,426.96,427.145,426.87,427.07,53963
2026-04-28 15:52:00,427.1,427.29,426.9733,427.265,46967
2026-04-28 15:53:00,427.265,427.265,426.51,426.79,48422
2026-04-28 15:54:00,426.775,427.4,426.775,427.4,66844
2026-04-28 15:55:00,427.365,427.3926,426.94,427.08,70363
2026-04-28 15:56:00,427.055,427.39,427.03,427.36,54017
2026-04-28 15:57:00,427.39,427.5,427.33,427.4,62670
2026-04-28 15:58:00,427.38,427.465,427.1401,427.2699,34175
2026-04-28 15:59:00,427.235,427.69,427.12,427.6855,57646
2026-04-28 16:00:00,427.68,427.81,426.75,427.685,184046
2026-04-28 16:01:00,427.67,428.278,427.42,428.13,131222
2026-04-28 16:02:00,428.13,428.505,428.11,428.395,96349
2026-04-28 16:03:00,428.36,428.44,427.94,428.141,66604
2026-04-28 16:04:00,428.15,428.16,427.6001,427.74,85320
2026-04-28 16:05:00,427.74,427.9401,427.6501,427.775,65981
2026-04-28 16:06:00,427.78,427.94,427.21,427.24,79227
2026-04-28 16:07:00,427.26,427.8494,427.08,427.8494,65561
2026-04-28 16:08:00,427.84,427.87,427.48,427.48,39717
2026-04-28 16:09:00,427.53,427.7612,427.4,427.7612,30582
2026-04-28 16:10:00,427.76,427.92,427.73,427.83,500842
2026-04-28 16:11:00,427.8104,428.12,427.5601,428.115,54921
